LastName*,FirstName*,Age*,Kids*,Married,SocialSecurityNum*
KEY,JOHNSON,025,00,0,062983250
STOUT,KACEY,004,02,1,016127118
JOHNSON,DIANA,078,00,1,397023393
ALVARADO,KEELEY,019,02,1,092493554
HOWE,ISAIAH,028,00,0,882198185
PONCE,JESSIA,059,01,0,201684872
LAMB,ELISABETH,004,02,1,153462271
WYATT,SHONTA,016,03,1,666393194
GRAY,RIVKA,017,00,0,134222448
HUYNH,ALIDA,007,03,0,062921048
STANLEY,HASSAN,060,01,0,594052377
ALLISON,KAMILAH,055,01,1,579406800
DANIELS,VANCE,043,02,1,632323460
VAUGHN,LEONTINE,039,00,0,035149425
CORTEZ,SANJUANA,045,03,0,003862650
SANFORD,YAJAIRA,041,03,0,110414124
HOOD,PAMELIA,041,01,1,261409523
HARTMAN,WANDA,079,02,1,123454142
WILCOX,GENE,007,03,1,171063328
POWELL,GUSSIE,005,00,1,429574266
DONALDSON,MARX,052,01,0,349629177
MAYS,ELTON,028,00,1,350451225
BULLOCK,AMIRA,031,01,0,741169753
BRADSHAW,HOSEA,050,02,0,401436027
VASQUEZ,MOIRA,006,02,0,013417750
CHASE,KRISTI,042,02,0,144902374
WU,JAMILA,005,03,1,052386109
MCCONNELL,ROXANE,086,03,1,073643301
SMALL,DANA,030,00,0,277472892
BANKS,ELANOR,074,02,0,010102715
FORD,ARLETHA,076,00,0,925458979
BRIGHT,KANISHA,056,03,1,087352880
ARNOLD,MADDIE,056,01,1,449451131
PADILLA,MINNA,008,03,1,254725163
MOON,REBA,002,03,1,224060797
GARRETT,MALISA,039,03,0,026493700
GOODMAN,DON,008,02,0,294625184
DURAN,MICHA,048,00,1,300422536
MURPHY,CURTIS,023,03,1,168864855
KOCH,AZZIE,022,01,1,154947724
DECKER,NICKI,035,00,1,366915948
ARNOLD,ELMIRA,065,03,1,063408584
CAMERON,ARNULFO,057,01,1,146847277
ORR,FOSTER,050,02,1,025545564
COOPER,CLEOPATRA,006,00,0,572609998
VINCENT,YVONE,007,02,1,156299219
ZAVALA,SCOTT,045,03,0,224356030
RHODES,BORIS,017,01,0,076431014
MURRAY,SU,020,00,1,024147400
DOMINGUEZ,ENID,056,01,1,282609210
JONES,LAVINA,028,03,0,251003401
HARDING,FLORENTINA,001,01,0,129037631
BEARD,DEMETRA,036,01,0,021999172
BALLARD,BO,022,02,1,217091827
MARTINEZ,MADONNA,038,08,0,245101513
REESE,VICKI,055,03,1,475969874
MOSLEY,TRUMAN,031,01,1,424116587
OWENS,CLEMENT,025,01,0,871515065
HOWELL,RICKIE,046,00,1,123849815
HERRERA,INGEBORG,049,02,0,002506931
FARRELL,ROSALBA,033,00,0,081279069
BARNES,DEANNA,051,02,0,540374587
DUARTE,DELOISE,028,02,1,226890702
DELACRUZ,ERLENE,050,02,1,007730696
ESPINOZA,LONNA,005,03,0,674276167
BEAN,DUSTIN,006,02,1,265845407
CRAIG,LETHA,007,01,0,136196993
CRAWFORD,DARLA,024,02,1,886888632
MORTON,HEIDE,014,03,1,175017693
MCCLAIN,LIN,005,03,0,001902221
HODGES,LAKEISHA,015,02,0,245440588
PEARSON,CECILIA,035,02,0,391420564
SHAH,DUSTI,053,00,0,794813417
SHARP,MARKETTA,056,02,0,202623741
ROSARIO,RODNEY,086,00,1,044199882
QUINN,VALERIA,004,03,0,016385403
DICKERSON,LEIGHANN,027,03,0,213836936
SCHROEDER,JUNIOR,072,00,0,989554041
BRYAN,DANA,007,03,1,259488984
GOULD,CIERA,042,01,0,767213219
ROBERTS,LIANNE,025,03,1,004175450
HANSEN,AZZIE,052,03,0,350005677
MARKS,STEPHAINE,049,00,1,413549090
TURNER,JUNITA,005,03,1,272524446
MCBRIDE,PHILOMENA,029,03,1,059973529
DOUGHERTY,LANDON,015,01,1,293385455
ELLIOTT,EFREN,053,00,1,055267284
COFFEY,JESSENIA,001,00,0,081325195
TORRES,GABRIEL,049,00,1,497035186
STOKES,ZORA,015,01,1,035305431
BRIDGES,DIERDRE,045,00,1,282435909
RITTER,KENDA,005,06,0,347518872
CANTU,JARROD,014,03,1,173351587
RIDDLE,ART,011,01,0,216202358
MULLINS,JAMIE,015,02,1,117424253
WILLIAMSON,SID,033,00,1,362158355
MOSES,BETHANN,028,02,1,075060567
CANTU,TAMISHA,006,00,1,054297236
MADDEN,TAMMERA,009,02,0,252866548
CORDOVA,MARYAM,045,03,0,235970510
BLACK,MOSE,053,03,0,013278540
SIMON,JESSE,043,03,1,620114044
SCOTT,HELGA,029,01,0,482197622
DANIEL,ANGELIQUE,055,01,0,035309723
WEBB,TAMMIE,036,03,0,181023626
KNIGHT,SHANTEL,011,03,0,122415992
RIDDLE,BRIDGETTE,036,01,0,018389508
DOWNS,PAM,070,01,0,154149460
JACKSON,ILONA,056,00,1,165005262
PEARSON,CASSANDRA,011,05,1,003826606
ATKINSON,KYLEE,047,02,0,291022532
PARKS,MALVINA,044,01,1,360061915
BURNS,JULISSA,027,01,0,041835686
WARNER,MADDIE,084,02,0,006569267
REILLY,LOMA,017,03,0,080162218
MASSEY,OLLIE,046,01,0,130213446
ZAVALA,JANA,002,03,1,033313502
MITCHELL,EMILY,001,02,1,392779987
HICKMAN,LAVETA,004,01,1,010333286
STEIN,FE,024,00,0,230510693
RODRIGUEZ,ELVERA,016,03,0,017618403
OCONNOR,CATHARINE,028,00,0,137729231
KERR,ROLANDA,012,00,0,484809872
BARTLETT,KIZZIE,007,02,1,211271072
BANKS,LUANNE,032,02,1,007842474
SIMS,JOHNNA,024,03,0,353590281
AVILA,PATRICIA,040,01,0,050696020
GRAY,PEARL,025,03,0,038644277
HUYNH,VADA,057,02,1,065325378
LITTLE,CRYSTLE,035,02,0,426196790
MORRIS,AWILDA,019,00,0,592384917
ALVARADO,STACY,037,02,1,101990297
FLYNN,SUNG,055,08,0,134499376
LANDRY,LIZZIE,036,01,1,028090103
SULLIVAN,ALESSANDRA,005,02,1,804158860
HARRIS,SOLOMON,010,00,1,088923283
CALDERON,DWIGHT,066,01,1,008907598
WANG,DEVORAH,039,00,1,001469331
ROMAN,ANTONY,046,01,0,006496731
STEELE,CARA,046,00,1,230071640
VALENCIA,TERRIE,009,02,1,314225833
DURHAM,AARON,004,01,1,615849336
PALMER,REGINALD,005,03,1,113582504
HUGHES,SHANELL,049,00,1,094741525
BOYLE,OLLIE,005,02,1,327770998
HOLDEN,LETTY,034,01,1,011837093
ALVAREZ,CAROL,024,03,0,227313615
ERICKSON,LAURINE,092,03,1,257250441
BUCKLEY,JACKLYN,028,07,0,174303050
MORROW,BEVERLEY,014,04,0,584251197
HARRIS,PAULETTE,054,00,1,495062941
CANNON,FRED,060,02,1,432322088
CASEY,TOBIE,029,01,0,098102486
RILEY,SIDNEY,059,01,1,164369129
HOPKINS,DANITA,052,01,1,226516458
HURLEY,KARAN,015,01,1,007334475
ACEVEDO,DULCE,037,03,0,201458334
GRAHAM,DAINE,043,00,1,098340101
DANIEL,LEONE,032,01,1,139385564
NAVARRO,MARINA,021,00,0,077067466
NEWTON,LINWOOD,043,08,0,532823098
GRIMES,JANEL,027,02,1,364207249
COHEN,CORETTA,037,02,1,328816017
MCCANN,JODY,034,02,0,574486912
WALKER,KATHI,037,02,1,727188681
CURTIS,DOROTHEA,013,00,1,017193855
LE,VIRGIL,094,03,1,840632878
FIELDS,GABRIELLE,052,02,1,141306626
JOHNS,KASI,047,02,1,535300604
KOCH,CARISA,052,03,1,667027511
PUGH,RAVEN,017,02,0,250528456
ACOSTA,MORTON,015,01,1,014739174
JUAREZ,MICHAL,060,02,1,294170693
CASTILLO,SCARLETT,007,03,0,096450289
VILLEGAS,ALFREDIA,052,02,1,022665376
BRADY,NOLAN,003,01,1,231836002
LAM,LEILA,052,00,1,000739805
DANIELS,STEFANIE,046,03,1,372844354
WALLS,DESMOND,018,03,0,539638641
BOONE,CAROLL,002,00,0,023803321
VINCENT,ARLETTE,019,01,0,103068510
KELLEY,ROSLYN,036,03,1,087273890
MORSE,SASHA,057,03,1,510276066
MARTINEZ,CAMIE,032,00,1,094169980
HOWE,SALOME,045,03,0,761232816
MCKNIGHT,PORSHA,012,03,1,007833071
BARBER,JOY,011,02,0,793817324
HARRINGTON,EUNA,008,03,1,836017168
WAGNER,ALEJANDRO,016,03,0,089346089
ARROYO,EMMY,036,01,1,021021995
SOLOMON,JUNKO,007,02,0,005288360
KNIGHT,SHENNA,041,02,1,199460295
WEBSTER,LOUIS,028,09,0,895171058
MACK,JOEL,025,02,1,018661964
SPENCER,ISA,054,03,0,116648999
YODER,MICHALE,034,02,1,228004297
OWENS,JIMMY,026,03,1,278524974
DURHAM,LYNDIA,013,05,1,273045974
FARLEY,VIKI,035,00,1,267172648
CRUZ,ARNETTE,058,01,1,053793901
KEMP,KIRA,008,01,0,241273746
HAAS,JODEE,055,03,1,342073780
PENNINGTON,EMMA,027,00,1,215785899
BRADFORD,DANE,042,01,1,236395161
DAUGHERTY,MAGARET,044,02,1,204261140
WU,BO,031,00,1,037253972
RUSSO,AMEE,058,02,1,065739856
DAVIES,CRYSTAL,053,02,1,050708923
RAYMOND,CAYLA,029,02,0,763206956
PATTERSON,JEWEL,059,00,1,456894624
KIRBY,KARENA,016,01,1,947703952
YANG,JOI,047,03,1,359667312
COLLINS,HOWARD,048,02,1,421847297
WILEY,JAE,007,09,0,956626656
MAYER,KEILA,030,01,0,309421559
FRANCIS,BRANDA,019,01,0,297438751
WINTERS,MIESHA,012,00,1,008478898
AGUIRRE,CHANTELLE,038,02,0,414372497
MORENO,JONG,018,00,1,179052925
MCDOWELL,ALYCE,035,00,0,245018959
SUTTON,REBA,003,00,0,798091598
HATFIELD,BRITT,047,03,0,063838804
HOLDER,GITA,018,02,1,410088099
SERRANO,ANGIE,033,03,0,107079382
COX,GLEN,038,00,1,061889837
ROSE,OLENE,021,04,0,155425589
ROWLAND,CALEB,037,01,0,197022338
RIVAS,GLINDA,060,00,1,368442009
BONILLA,IRA,013,01,0,176904149
DIAZ,GLADIS,019,02,0,215529975
REEVES,ARACELIS,004,01,0,068350440
COFFEY,PAIGE,003,02,1,085199175
PEARSON,ELSIE,029,01,1,308154029
CONNER,ERINN,044,00,1,005612013
LOPEZ,PAT,030,01,0,591354378
TAYLOR,WILFRED,014,02,0,682800459
BRENNAN,MARNI,061,01,0,632481067
BOND,SUANNE,039,02,1,191408122
WHEELER,CORLISS,017,01,1,080327289
MARTINEZ,MITZIE,073,02,0,249532325
DALTON,GARTH,046,00,0,405656694
HERMAN,CAMERON,013,07,0,188736381
PITTS,MARDELL,060,02,0,175396427
TATE,CHERILYN,016,01,0,524893055
BROOKS,CASIMIRA,052,00,1,013958213
KNAPP,LILLI,035,03,1,210608191
THOMPSON,ADELL,047,01,1,077117733
OSBORN,JOHNETTA,005,00,0,029468370
AGUILAR,KATHARINA,029,02,1,485952105
KING,ROSENDA,012,01,1,268904606
BARNETT,CHERIE,079,00,0,060941837
BANKS,THUY,009,01,0,077180696
FROST,CYNDY,035,02,0,372252799
VILLARREAL,KEENA,055,01,0,235955820
GLENN,NEOMA,061,03,0,046204324
SHORT,EZEQUIEL,042,01,0,173489263
ARNOLD,TAMALA,069,01,0,714134293
PRINCE,HANK,037,02,0,407310082
CASTILLO,VENITA,038,03,1,237666345
POTTER,EMILY,004,02,0,517147451
FRITZ,TRISTAN,014,00,1,026650662
ODONNELL,ISABELLE,017,00,0,213929512
JENSEN,MAURICE,031,02,0,242393245
DALTON,ANGELIKA,039,02,0,021153685
TERRELL,TENISHA,034,02,1,426480416
CLAYTON,VIKI,017,01,1,010532922
NASH,EVE,034,00,1,164771020
SWANSON,EULALIA,052,01,1,024810880
RANDALL,ANITRA,033,02,0,293283782
SALAS,JOAN,100,01,1,243931591
STEWART,FRANCE,048,03,1,064621157
GONZALES,LAURYN,044,03,1,273725274
SILVA,DARNELL,004,03,0,319992912
BERG,JEFFRY,028,02,0,541593480
LIVINGSTON,TASHIA,045,03,1,019093850
GILLESPIE,CHANDRA,088,01,0,208890862
POTTER,EDWINA,036,03,1,194912929
CARROLL,HEE,031,00,1,131101086
THOMAS,CHIQUITA,042,01,0,431191666
SHAW,ANTONIA,005,00,0,143404276
SHEPPARD,LYNELL,027,01,0,155797764
BARRERA,JULIANA,035,01,0,008823605
DAVIES,HA,042,03,1,014941776
RIVERS,KATHRINE,041,00,1,121881335
BYRD,DEANDRE,001,01,1,367456621
NIXON,SHERON,059,00,1,438221678
AVILA,LISHA,104,02,1,111231354
TUCKER,SIGNE,081,03,0,086978567
BLEVINS,JAMEY,001,01,0,178065683
REED,DOLORES,096,03,0,519730882
BENDER,NORINE,030,06,0,153755416
SCOTT,DWIGHT,005,03,0,493620899
MCGEE,MIA,022,03,1,053182338
MOYER,DREMA,033,01,1,309013239
WARREN,FLORA,003,02,1,402407005
MOON,KERSTIN,005,01,0,246931548
GREGORY,HYO,058,02,1,004499476
SHEPPARD,LARISA,057,02,0,311760750
JOHNSON,ILENE,037,00,0,271294121
WIGGINS,MELODI,030,00,0,725467324
WOOD,TOMMY,006,03,1,141636403
KRUEGER,IVEY,026,00,0,094814825
FISCHER,ALBERTA,032,02,1,172072267
WILCOX,JANIS,007,02,0,055300888
GRIFFIN,SHELBY,058,03,1,016916064
BRADFORD,JOETTE,014,00,0,119995584
BAXTER,ANN,042,00,1,960939666
GRIFFITH,RACHELL,049,02,1,717704726
COMBS,KEMBERLY,021,03,0,967101466
NEAL,JOEL,055,03,1,033523138
MARSHALL,DEANA,043,02,1,250055172
PRINCE,JANNET,003,03,0,061742561
PRUITT,TEMEKA,030,00,1,029600918
KNAPP,KRAIG,055,03,0,064521820
FREEMAN,MYONG,051,03,1,024096493
HARRINGTON,BIANCA,027,02,0,392560340
PAGE,JEROMY,060,07,1,129976823
HORN,LONNY,073,00,0,754031783
ARELLANO,ELIANA,011,01,1,095444153
AUSTIN,FERNANDO,052,02,0,135278731
KENNEDY,EMILIO,003,03,0,216880512
MCGUIRE,BART,060,02,1,849125726
DURHAM,THERESE,040,02,0,475681471
PAUL,ELIAS,018,02,0,039657196
MCMAHON,CORNELIA,045,03,1,750960653
JONES,RICO,065,01,1,040232668
DORSEY,LAWERENCE,004,01,1,015204218
JARVIS,KATI,021,02,0,435003703
RUSH,MARKITA,040,01,0,524729088
HENDRIX,SENA,028,03,0,021222292
WEBER,HAE,015,03,0,210283966
LINDSEY,JENIFFER,024,08,0,506583135
GREER,BRAD,012,02,0,516762260
WELLS,CLAYTON,057,00,1,416646400
THOMPSON,MARYANNE,015,02,0,015727701
GUTIERREZ,JUDE,077,03,1,139165205
HANSEN,GIUSEPPE,013,02,1,073560913
CARDENAS,DANTE,005,03,1,726889384
HOLLAND,PRECIOUS,075,01,1,090987855
MEYER,ISADORA,010,03,0,266229562
HOLLOWAY,HAI,028,01,0,728572202
ESPINOZA,ADELLE,024,00,0,068857670
HUMPHREY,YOLANDO,043,01,0,082759923
FOLEY,MILFORD,003,03,0,032032992
PATTERSON,EDMOND,002,02,0,126940038
VELASQUEZ,ANJA,055,02,0,093513683
PONCE,CLORA,043,01,0,315356483
YANG,MELINDA,048,01,1,023164144
BARKER,GABRIELLA,051,01,0,256536622
CLAY,SYBIL,039,06,0,251448408
YATES,RANDELL,024,01,0,277466389
HUFFMAN,LEONORE,050,02,1,336881219
ACOSTA,HERMAN,022,02,1,396999644
MCCLURE,ROSANNE,047,01,1,002891864
HUANG,HORTENSIA,052,01,1,053521296
GILLESPIE,CHRYSTAL,015,00,0,126948835
KNOX,MELISSIA,042,01,0,309134539
HARRINGTON,NAM,018,01,0,882050403
WHITE,MARCO,049,03,0,014036204
DECKER,KASI,050,00,0,037363249
GRAVES,CHERRYL,014,02,1,347561526
PRESTON,REMONA,028,03,1,201453898
BAUER,TAM,004,00,1,725392231
REEVES,KRYSTIN,053,02,0,222538696
ROJAS,TEGAN,026,01,0,254112694
KIRK,STACEY,061,00,0,459490322
CALDWELL,ALPHA,016,03,0,130415191
ALEXANDER,LIZABETH,053,03,0,812892424
OLSEN,BERNETTA,039,02,0,273553929
YATES,NORA,059,03,1,754083031
WASHINGTON,DORIS,049,02,0,002081462
COLON,ELIAS,018,00,1,084436795
NOLAN,MONTY,010,00,1,861955529
YANG,SUZANNA,041,00,1,422940274
LOWE,LILA,006,02,0,468799229
TRUJILLO,GENEVIEVE,003,02,1,030837699
MATTHEWS,FRANCES,014,02,0,138896760
TAYLOR,PRINCE,073,02,0,010998718
BOND,GENNIE,050,02,1,412272060
DICKERSON,SYLVESTER,029,00,1,001941404
LOZANO,RONNI,022,02,1,084587904
WILKINSON,CHER,027,02,1,128003787
STONE,EVELIN,042,02,0,062251663
LIU,JAMILA,012,00,1,418620746
ELLIOTT,ORETHA,016,05,1,918055268
ERICKSON,MERCEDEZ,004,01,1,088809406
STRONG,BELINDA,061,02,0,476581274
HAYES,MARCELL,009,01,1,513093971
HARRISON,LEIGHANN,060,03,1,096391654
FARMER,AIDE,040,01,0,018953807
MCKENZIE,ARNETTA,030,00,0,042767667
SINGLETON,KARISSA,069,03,1,027032484
HUANG,REMONA,075,02,1,646813930
DAVID,EDYTH,007,02,1,179563887
HOWELL,JACQUES,006,03,1,040563266
SALAZAR,SARI,024,00,0,267438261
CAMACHO,EDMUND,035,01,1,189036247
CRANE,CLAIRE,054,03,1,412143137
DILLON,KATE,050,00,1,062154237
KOCH,ALICE,060,02,1,382796115
DYER,AUGUSTUS,006,02,0,518182319
MALONE,AMELIA,037,03,0,409021979
CALDWELL,JEANMARIE,010,00,1,068915170
POOLE,PAGE,003,02,1,005095495
LAWSON,NAIDA,009,00,1,055688876
STOUT,CORINNE,012,01,0,345000727
SAWYER,KANDY,052,03,0,037273378
MOSS,MAMIE,008,00,1,039222609
YANG,ISAIAS,056,03,0,567162949
MCINTOSH,CLETUS,046,01,0,333277178
GREENE,SHONNA,001,01,1,892807098
BOYER,DRUSILLA,051,00,1,204578666
MCMILLAN,NADENE,026,03,0,585394445
GOOD,ASHLIE,031,02,0,133397182
MCINTOSH,LESIA,056,00,0,035559883
LEWIS,SHELBA,002,00,0,786795720
SHIELDS,FAUSTO,008,00,1,458317955
THOMPSON,DEBROAH,035,01,1,287901946
BARR,RILEY,060,02,1,846906327
BLEVINS,LAURETTE,047,03,1,249937863
STEIN,CORINNE,041,00,0,094065019
BLACKWELL,MARY,025,02,1,038734513
FLORES,MATTIE,047,01,1,250173933
MORRISON,KATHE,063,03,1,482271575
MIRANDA,AMMIE,016,02,1,013019681
DAVIS,THERESIA,051,03,1,426016556
RICHMOND,ROMEO,044,03,1,392511343
DAVIES,CAMMIE,005,03,0,346403987
VILLA,JESSICA,004,01,0,041275204
BARRETT,ENID,040,00,0,542520882
HARDING,DAVIDA,033,03,1,870599373
CAREY,DELMAR,058,03,0,233066306
CUNNINGHAM,KANDIS,054,00,0,263021578
COMPTON,ADRIAN,058,00,1,175024017
CHASE,STAR,016,03,0,015016779
CALLAHAN,RANDOLPH,006,00,1,105877465
NOVAK,MEDA,026,03,0,188912795
MCDOWELL,CLEOTILDE,042,03,0,065971762
MERRITT,TONEY,026,03,1,107072980
MOYER,BRET,060,00,0,301250087
FERGUSON,LEONTINE,016,00,0,243428962
GUZMAN,JULIEANN,049,03,0,687233754
PETERSEN,COLTON,050,01,1,136702735
WARD,TONISHA,003,02,0,125807134
DENNIS,SHAWNNA,028,03,0,136673971
BENITEZ,LEESA,075,02,1,153694290
VELASQUEZ,JUAN,003,00,1,110935439
MCKEE,ABBY,017,01,0,052526151
HOUSE,DAISY,055,00,1,088799289
ENGLISH,WYNELL,047,02,1,000216448
DUARTE,CAMMY,013,09,1,087434208
PETERS,DELBERT,008,01,0,156076502
PRATT,MANDY,004,00,0,180682873
RUSH,BREE,015,01,1,355553981
GOODWIN,GERI,011,03,1,362544543
LEWIS,AMAL,004,00,1,056930234
LEE,FREDERICA,042,03,0,127400622
ZAMORA,LANELL,058,02,1,565822980
WILEY,DARYL,057,01,1,142299217
WEBER,LECIA,003,02,0,116434212
LIN,TITUS,022,03,0,305031916
BARRON,HONEY,093,02,0,253759151
PENA,SHERRELL,045,02,1,001397345
SHARP,WILBERT,008,00,0,107683720
NEWMAN,TOBI,042,01,1,663766177
MOLINA,MASAKO,024,00,0,161027230
RAMOS,JEANETTE,032,02,0,193790130
WILCOX,TANESHA,033,02,1,026212889
HANNA,MALENA,001,03,1,707599087
MACIAS,CARLOTA,052,03,0,536322648
CALHOUN,LOUISA,053,02,0,233245394
MCKEE,REBECCA,001,03,0,686786907
HURLEY,TERA,010,03,0,423445060
ALEXANDER,DIAMOND,044,01,1,346537553
STARK,DWAIN,059,01,0,115673015
MCGEE,MARI,026,03,0,759911345
HARDIN,SHYLA,033,03,0,126037832
HURLEY,LARRAINE,052,01,1,213141398
YORK,LARISA,002,01,0,374865429
SINGH,MICHELLE,017,03,1,298663769
CASTRO,NATHANIEL,043,03,1,011777727
BIRD,MICAH,001,02,0,586505843
FRIEDMAN,KAROL,033,00,1,326311373
CABRERA,CONCHITA,038,03,0,114387567
LITTLE,SANORA,035,02,0,209951022
CLEMENTS,SUNNI,010,03,1,323135169
MARKS,NANCEE,042,00,0,429923693
COHEN,RENEE,057,03,1,032940074
GRIFFITH,LAURI,073,01,0,093085998
SULLIVAN,VANNESSA,021,03,1,294845451
JOHNSON,LAKIESHA,033,02,0,424344634
MCCARTHY,DEL,080,00,1,522761982
ROBERTS,MURRAY,038,02,1,244730423
INGRAM,DEDE,012,02,1,119465247
MITCHELL,ROSEMARIE,051,00,1,906618777
BURNETT,BRENDA,008,01,1,028314057
MOYER,DEBBIE,035,02,0,138264020
MORALES,NINFA,036,01,1,337398687
CLINE,GUDRUN,046,00,1,532389135
SANDERS,LORA,015,03,1,891852746
MULLINS,RUTHANN,022,00,1,572523435
KRAUSE,SOFIA,011,02,0,225652461
JOSEPH,SHIRA,053,00,0,034640331
ARROYO,MIYOKO,026,00,0,181213189
CHAMBERS,KRISTOFER,046,03,0,704867232
MURPHY,TREVOR,097,00,1,191998381
PARK,PAT,002,01,1,675674510
DAVID,ABE,006,02,0,227768527
GOMEZ,BREE,038,02,1,144869901
WALL,LIVIA,011,02,1,084007764
CALHOUN,ELADIA,058,00,1,407760530
LINDSEY,GENNY,041,01,1,187793419
SCHROEDER,GEORGENE,007,03,1,032036547
CHAN,LE,005,02,0,209181771
COOPER,CHARLOTT,022,02,1,132679288
HIGGINS,DAN,039,01,0,543652905
BEST,JOLIE,056,03,1,075371573
BERG,BIANCA,002,01,0,161038562
FOSTER,NIKOLE,038,01,1,141015568
PINEDA,RAGUEL,004,03,0,491234560
GAINES,YAJAIRA,050,03,1,663068558
MOYER,HAYWOOD,024,03,0,126264871
KIRK,LUCRECIA,024,03,1,014045913
HAMMOND,KORY,066,01,1,205001557
BOOTH,LOVETTA,018,03,0,068004496
HOLDER,NERISSA,052,02,0,724769552
WEAVER,LUCIO,030,02,1,298901412
HARDING,TALISHA,065,01,1,349301357
PAUL,LIZBETH,019,01,0,388286615
MCKINNEY,SOLOMON,038,02,1,299719729
MEYER,CLARK,038,00,0,013232981
HINTON,CHRISSY,002,02,0,062113376
HUNTER,MAC,058,05,0,106449051
FITZGERALD,ANDERA,051,00,0,042090902
WEBER,SHEILAH,023,01,0,127019375
LEWIS,HARRIETTE,079,00,1,183650848
HOLDER,JODI,056,02,0,416984367
REID,STEPHANIA,019,00,1,155378559
WILKINSON,CORETTA,053,01,1,455130848
WARD,ROMAINE,038,00,0,692831735
MOLINA,RAY,009,00,1,495385082
HINES,PERCY,060,00,1,048874374
MCCLAIN,KAYCE,063,01,0,511618089
COBB,LATRISHA,025,00,0,160270227
MIRANDA,MYRA,018,03,1,451680915
STEELE,PATSY,019,02,1,129096280
MORSE,LOUIE,081,01,0,906276968
ROBERTSON,OLLIE,016,00,0,259617173
HESS,BABARA,004,00,1,180247721
WOLFE,LUCILLA,033,00,1,270850872
WRIGHT,MEGHAN,025,02,1,537103036
WALL,AURORE,032,03,0,085106688
SOTO,SERINA,079,03,0,397904861
SHAH,MYONG,052,03,0,035682648
CRAIG,SHERRILL,033,01,0,038044595
YATES,DIA,004,08,1,157333113
CRANE,CODI,013,01,1,044821853
HOUSTON,MARIEL,057,06,0,113729821
SIMON,COURTNEY,035,02,1,183649676
HOPKINS,AURORE,006,00,1,128654568
BARRY,SHAREN,013,02,0,058564934
KIRBY,LURLENE,009,02,0,755304390
HOUSE,CLIFF,017,03,0,244615234
CARSON,PAMELLA,043,04,1,260420934
WINTERS,MYUNG,043,02,0,633421638
RIVERS,BESSIE,035,00,0,096764165
HAAS,SUSANNE,057,02,0,158576847
THORNTON,LEIA,004,01,0,431672346
SNYDER,GERTUDE,049,00,1,142971502
SUTTON,JUDE,010,00,0,435811634
ELLIS,DELORIS,059,06,0,782808351
SAMPSON,AYANA,031,03,0,131211633
PARRISH,DELOISE,011,01,1,059258605
BOYER,ZANDRA,022,01,0,537795310
HANSON,GEORGINE,024,00,1,204451621
CARROLL,SHYLA,010,03,1,508389256
ARELLANO,MELAINE,053,02,0,695060529
BERRY,NEVADA,052,03,0,366930458
NORTON,ELVERA,007,03,0,031534430
HOOPER,LACY,053,03,1,172342116
SANTANA,LYNDON,052,02,0,018917612
BOOTH,RENAY,009,02,0,177182849
ALVARADO,CRIS,011,02,0,308405021
CORDOVA,CAMI,043,02,1,212678808
MCPHERSON,TOMEKA,029,01,1,333685500
ROSE,MINH,044,02,0,522382465
RAMOS,SHANEKA,039,00,0,634580554
KRAMER,VERNICE,058,03,1,081706450
PALMER,GARRY,048,02,0,288526460
BOOTH,ALIA,008,01,1,299376532
WERNER,ALBERTA,033,01,0,353639437
WALSH,JUTTA,015,01,1,763636764
KLINE,ARIANNE,113,02,1,173886760
HOUSE,ROLLAND,023,01,1,007214420
MORENO,SANDY,045,00,0,164209292
OWENS,SHAREN,025,02,1,042585236
BUCK,TALISHA,034,03,1,933769069
DUFFY,MELINDA,046,02,0,669498669
KLEIN,LATOYIA,046,03,0,014114958
BANKS,SOMMER,056,00,0,181449173
PECK,FRANCESCO,046,00,0,348339061
PETERS,SHARON,069,01,0,479113090
MARSH,MARILOU,043,02,0,438123624
WINTERS,JADA,043,03,1,067814095
MIRANDA,VELVET,032,02,0,058878039
OSBORNE,ANTONIETTA,054,02,0,337210935
GATES,BASIL,034,03,1,017193754
BUCK,GERTUDE,065,00,0,010953953
KELLER,VANNESSA,059,02,0,353449614
GEORGE,CARI,052,00,0,241527498
LIVINGSTON,MARYLN,029,01,0,019806930
JACOBS,PAM,055,02,1,296290024
ALLEN,COLUMBUS,059,00,0,371144410
PRINCE,ERVIN,035,02,0,489776022
BAUER,TRACEY,031,02,1,611874008
FRANCO,GIOVANNI,030,02,0,624635671
RODGERS,JERROD,067,01,0,292192927
BONILLA,CARLITA,003,09,1,252602760
WARNER,CARLI,033,00,1,066935474
LAWSON,FERNANDE,068,00,0,017719368
DEAN,BESSIE,023,00,1,089801638
ORTIZ,DAPHINE,046,01,0,362641833
GILES,SHANON,019,00,1,071677491
WALSH,FREDERICA,001,03,0,155020241
BARRY,TEENA,014,01,0,169998025
SNOW,JAVIER,020,01,1,476556258
STRONG,NORAH,047,02,1,324078830
KING,CARRIE,036,02,0,298005612
BEAN,LASHAUN,007,01,1,142111215
WILLIAMSON,EVONNE,055,03,1,290815969
FRIEDMAN,MADELYN,009,08,0,047800698
DAVID,SHERRIL,052,02,1,287995021
FRANCO,VALERIE,107,02,1,024853136
ESCOBAR,PHYLISS,049,02,0,186982468
PARRISH,DEANA,040,02,0,173276976
PINEDA,EMMITT,045,00,1,005600205
STARK,GARY,039,03,0,382722649
GOODMAN,HANK,022,00,1,322261288
FORBES,KATHARINA,010,00,0,082569336
